pattern_id,point_index,x,z
pat_16,28,1.097856725131954,2.623114826118326
pat_16,29,0.8119393552291979,2.6850453374316903
pat_16,30,0.5133471407636591,2.7235109987477992
pat_16,31,0.20406067195489055,2.7367960742336854
pat_16,32,-0.11373895987772299,2.7233569229389674
pat_16,33,-0.43768553078379663,2.681843694650442
pat_16,34,-0.7652452905690943,2.61112062047325
pat_16,35,-1.093736676179589,2.510284674794281
pat_16,36,-1.42035197940807,2.3786823976464007
pat_16,37,-1.7421807956737847,2.2159246809338637
pat_16,38,-2.0562350614237497,2.0218993383872954
pat_16,39,-2.35947547006071,1.7967812973598947
pat_16,40,-2.648839040389594,1.5410402705070088
pat_16,41,-2.9212675975502393,1.2554457868449314
pat_16,42,-3.1737369144115317,0.9410694844831284
pat_16,43,-3.4032862515675135,0.5992845912750508
pat_16,44,-3.6070480265066505,0.2317625445332935
pat_16,45,-3.782277337310891,-0.15953327340872153
pat_16,46,-3.9263810634497123,-0.5723566808551259
pat_16,47,-4.0369462659143265,-1.0041906942541317
pat_16,48,-4.111767611115754,-1.4522623216875372
pat_16,49,-4.148873547652453,-1.913560070163745
pat_16,50,-4.146550972222265,-2.384854058634235
pat_16,51,-4.1033681305713285,-2.862718603400053
pat_16,52,-4.018195511378917,-3.3435571181969594
pat_16,53,-3.8902245052909663,-3.8236291479701996
pat_16,54,-3.71898361783416,-4.299079333387128
pat_16,55,-3.504352043544562,-4.7659680826956246
pat_16,56,-3.246570429189208,-5.220303708812261
pat_16,57,-2.9462486762862006,-5.658075772699318
pat_16,58,-2.604370657062805,-6.075289359330257
pat_16,59,-2.222295743340539,-6.468
pat_17,0,1.1055425242708892,0.08787351582473071
pat_17,1,1.1147064034221437,0.15914860286716181
pat_17,2,1.1176250808836388,0.23205658061997292
pat_17,3,1.1140815382790334,0.30605974448204143
pat_17,4,1.1039041774970775,0.38059489552268577
pat_17,5,1.086969612362088,0.4550770951146561
pat_17,6,1.0632051577678414,0.5289037112965744
pat_17,7,1.0325909868180805,0.6014587332523881
pat_17,8,0.9951619282831126,0.6721173274005063
pat_17,9,0.951008878726441,0.7402506058145929
pat_17,10,0.9002798059700863,0.8052305750777109
pat_17,11,0.8431803231419341,0.8664352312274393
pat_17,12,0.7799738153703943,0.9232537642069123
pat_17,13,0.7109811042456966,0.9750918332197741
pat_17,14,0.6365796384359146,1.0213768726190888
pat_17,15,0.5572022023095007,1.0615633864632654
pat_17,16,0.47333513805286864,1.0951381886665208
pat_17,17,0.38551608055737707,1.121625544776068
pat_17,18,0.2943312082590132,1.1405921708399258
pat_17,19,0.20041201711844048,1.1516520446027052
pat_17,20,0.10443162899947225,1.154470984394349
pat_17,21,0.007100649809717197,1.1487709515685423
pat_17,22,-0.09083740312399324,1.134334033210674
pat_17,23,-0.18861108089371859,1.1110060630743506
pat_17,24,-0.28542636249502595,1.0786998403221908
pat_17,25,-0.3804723624737295,1.0373979076396498
pat_17,26,-0.4729273514657407,0.9871548526554422
pat_17,27,-0.5619650507437224,0.9280990993312626
pat_17,28,-0.646761158468644,0.8604341590661516
pat_17,29,-0.7265000621642794,0.7844393146831414
pat_17,30,-0.8003816890210964,0.7004697142106079
pat_17,31,-0.8676284430246839,0.608955855417867
pat_17,32,-0.9274921756232228,0.5104024463906668
pat_17,33,-0.9792611347271798,0.40538663201107217
pat_17,34,-1.0222668352989832,0.2945555810087578
pat_17,35,-1.055890793665363,0.17862343324498375
pat_17,36,-1.0795710669919645,0.058367612042299864
pat_17,37,-1.0928085391178821,-0.06537548835448068
pat_17,38,-1.095172894172737,-0.19171542474605466
pat_17,39,-1.086308220103528,-0.31971321553938314
pat_17,40,-1.0659381854319194,-0.4483874136709264
pat_17,41,-1.0338707342503382,-0.5767207103115775
pat_17,42,-0.9900022466489811,-0.7036670325113534
pat_17,43,-0.9343211144433325,-0.8281590928150405
pat_17,44,-0.8669106852367161,-0.9491163439328972
pat_17,45,-0.787951531494322,-1.065453286828806
pat_17,46,-0.6977230054095063,-1.1760880761368888
pat_17,47,-0.5966040448910765,-1.2799513626808945
pat_17,48,-0.48507320096886153,-1.3759953090918375
pat_17,49,-0.36370786227704743,-1.46320271113984
pat_17,50,-0.23318265799943505,-1.5405961544556799
pat_17,51,-0.09426702671301945,-1.6072471338534302
pat_17,52,0.05217805509260487,-1.6622850605124548
pat_17,53,0.20520418445475322,-1.704906080866489
pat_17,54,0.363780476181939,-1.7343816302077404
pat_17,55,0.5267993258073287,-1.7500666437694397
pat_17,56,0.6930829701129878,-1.7514073484213388
pat_17,57,0.8613908169961586,-1.7379485591154729
pat_17,58,1.0304275093665596,-1.7093404058655535
pat_17,59,1.198851680746959,-1.665344419339149
pat_18,0,-5.917621594837774,-4.944350103276751
pat_18,1,-6.08504451483358,-4.6652978337375135
