pattern_id,point_index,x,z
pat_21,47,5.007175530232337,-3.771889541
pat_21,48,4.905945487,-3.156130343
pat_21,49,4.804715443136339,-2.540371144
pat_21,50,4.703485399588342,-1.924611946
pat_21,51,4.602255356040345,-1.308852748
pat_21,52,4.501025312492345,-0.693093549
pat_21,53,4.399795268944343,-0.077334351
pat_21,54,4.2985652253963424,0.5384248477049279
pat_21,55,4.1973351818483415,1.1541840461456936
pat_21,56,4.096105138300341,1.7699432445864596
pat_21,57,3.994875094752341,2.385702443027219
pat_21,58,3.893645051204339,3.0014616414679844
pat_21,59,3.792415007656338,3.617220839908754
pat_22,0,0.12626639391210748,0.8365234119484831
pat_22,1,0.11722375281276753,1.5232710453035399
pat_22,2,-0.041053185,2.188612292366746
pat_22,3,-0.57744517,2.533050788520517
pat_22,4,-1.164007317,2.196018020151521
pat_22,5,-1.590675603,1.6591816104575257
pat_22,6,-1.903302841,1.0480118342536489
pat_22,7,-2.105470072,0.3920273707316542
pat_22,8,-2.170359365,-0.290648952
pat_22,9,-2.032000095,-0.959808551
pat_22,10,-1.605022845,-1.486437881
pat_22,11,-0.959760585,-1.699787403
pat_22,12,-0.279056318,-1.630420445
pat_22,13,0.35839611102241464,-1.37754403
pat_22,14,0.9252414906072273,-0.991116806
pat_22,15,1.3854717876386262,-0.483402012
pat_22,16,1.6306799574472186,0.1508302986401614
pat_22,17,1.3931332563943564,0.7701722762701017
pat_22,18,0.7856941370196799,1.0764150476151666
pat_22,19,0.10559338220053449,1.1658331484666773
pat_22,20,-0.580719721,1.1385570524029656
pat_22,21,-1.259735265,1.0336316315254575
pat_22,22,-1.925889574,0.8652185829851227
pat_22,23,-2.571302129,0.6299543723321104
pat_22,24,-3.149267471,0.26740585648110515
pat_22,25,-2.700502291,-0.033544474
pat_22,26,-2.013517675,-0.029885956
pat_22,27,-1.328004872,0.019881689
pat_22,28,-0.643868538,0.086298788
pat_22,29,0.039918315,0.15627053052004714
pat_22,30,0.7244741059739737,0.2181095432601659
pat_22,31,1.4109162624494596,0.2505025008987154
pat_22,32,2.0074998249216343,0.071510082
pat_22,33,1.4369675320803421,-0.292164525
pat_22,34,0.7873468038172791,-0.51573017
pat_22,35,0.1197322804615969,-0.678466368
pat_22,36,-0.559127635,-0.784800507
pat_22,37,-1.245033512,-0.823166334
pat_22,38,-1.92856531,-0.761107002
pat_22,39,-2.563467961,-0.511418837
pat_22,40,-2.875691679,0.069643566
pat_22,41,-2.642296221,0.7056522523294779
pat_22,42,-2.172557477,1.2043906295407156
pat_22,43,-1.598246288,1.5797690695227131
pat_22,44,-0.958529552,1.8274725373247729
pat_22,45,-0.278496251,1.9088720967715802
pat_22,46,0.3812169976007703,1.7389543430325127
pat_22,47,0.8576372703071637,1.2570615022392433
pat_22,48,1.035673307647009,0.5985311882656745
pat_22,49,0.9843807115807741,-0.084869894
pat_22,50,0.7805919782924993,-0.740166051
pat_22,51,0.4587533312944134,-1.346427887
pat_22,52,0.021248667105436048,-1.874480951
pat_22,53,-0.564688532,-2.218353517
pat_22,54,-1.155866298,-1.966869971
pat_22,55,-1.371512129,-1.319963583
pat_22,56,-1.258830894,-0.691106827
pat_22,57,-0.797131798,-0.181896747
pat_22,58,-0.335432702,0.32731333245184846
pat_22,59,0.12626639391210748,0.8365234119484831
pat_23,0,4.178631594463071,4.035509064938363
pat_23,1,3.732980540691926,4.365577030832504
pat_23,2,3.224402423379304,4.587291561212197
pat_23,3,2.6818768866208478,4.704797540483515
pat_23,4,2.127175036068783,4.731568563857911
pat_23,5,1.573811954,4.682760330376487
pat_23,6,1.029425786831772,4.571617107
pat_23,7,0.49817585768768596,4.408655985757473
pat_23,8,-0.017684003,4.201971075756303
pat_23,9,-0.51690557,3.9577598122131294
pat_23,10,-0.998727094,3.680757355863847
pat_23,11,-1.462620788,3.3746541795556633
pat_23,12,-1.908110144,3.042320860784234
pat_23,13,-2.334685684,2.6860263058114913
pat_23,14,-2.741735874,2.3075736040229398
pat_23,15,-3.128484733,1.9083954994273546
pat_23,16,-3.493963562,1.4896563033897183
pat_23,17,-3.836932706,1.0522926354742435
pat_23,18,-4.155823644,0.5970800140722017
pat_23,19,-4.448648457,0.12468653570921112
pat_23,20,-4.712896908,-0.36425394
pat_23,21,-4.945349118,-0.869069406
pat_23,22,-5.141873154,-1.388901468
pat_23,23,-5.297118367,-1.922481489
pat_23,24,-5.40411368,-2.467735404
pat_23,25,-5.453808059,-3.021078117
pat_23,26,-5.434658209,-3.576186676
pat_23,27,-5.332848375,-4.122009476
pat_23,28,-5.134395549,-4.640270241
pat_23,29,-4.830853202,-5.104510114
pat_23,30,-4.42760953,-5.485172664
pat_23,31,-3.946666333,-5.761488165
pat_23,32,-3.417841195,-5.929778743
pat_23,33,-2.867062886,-6
pat_23,34,-2.311772456,-5.987163812
pat_23,35,-1.762207895,-5.9056992
pat_23,36,-1.224017192,-5.767494294
pat_23,37,-0.700258485,-5.581791492
pat_23,38,-0.192601115,-5.355669702
pat_23,39,0.29799639004623313,-5.094543729
pat_23,40,0.7709149076354829,-4.802588067
pat_23,41,1.225668896,-4.483055941
pat_23,42,1.661770044412098,-4.138489911
pat_23,43,2.0786657980760497,-3.770913058
pat_23,44,2.475672214605026,-3.381935946
pat_23,45,2.851925586967918,-2.972850089
pat_23,46,3.206319296643937,-2.544689601
pat_23,47,3.5374676440006505,-2.098311652
pat_23,48,3.843605731889969,-1.634430555
pat_23,49,4.122497743928439,-1.153685551
pat_23,50,4.371305292209867,-0.656717598
pat_23,51,4.586374404930554,-0.144266048
pat_23,52,4.763021623,0.38263603812840175
pat_23,53,4.895131639,0.9223857558595929
pat_23,54,4.974753506631192,1.4722670821341828
pat_23,55,4.991626999719652,2.027522185487508
pat_23,56,4.932969495331744,2.5797631907355534
pat_23,57,4.784428407898786,3.1146250033038125
pat_23,58,4.533805716413768,3.6095970236277384
pat_23,59,4.178631594463071,4.035509064938363
pat_24,0,4.6111257666863565,5.000224141
pat_24,1,4.133400632,4.792551297821152
pat_24,2,3.6556754967468836,4.584878454818094
pat_24,3,3.177950361777148,4.377205611815037
pat_24,4,2.700225226807413,4.1695327688119805
pat_24,5,2.222500091837677,3.9618599258089224
pat_24,6,1.744774957,3.754187082805866
pat_24,7,1.2670498218982018,3.5465142398028062
pat_24,8,0.789324687,3.338841396799748
pat_24,9,0.3115995519587238,3.131168553796689
pat_24,10,-0.166125583,2.923495710793631
pat_24,11,-0.643850718,2.715822867790572
pat_24,12,-1.121575853,2.508150024787515
pat_24,13,-1.599300988,2.300477181784458
pat_24,14,-2.077026123,2.0928043387813995
pat_24,15,-2.554751258,1.8851314957783423
pat_24,16,-3.032476393,1.6774586527752848
pat_24,17,-3.510201528,1.4697858097722274
pat_24,18,-3.987926663,1.2621129667691697
pat_24,19,-4.465651798,1.0544401237661134
pat_24,20,-4.943376933,0.8467672807630576
pat_24,21,-5.421102068,0.6390944377599996
pat_24,22,-5.898827203,0.4314215947569424
pat_24,23,-5.615018707,0.13930554409198614
pat_24,24,-5.194395253,-0.167981332
pat_24,25,-4.773771799,-0.475268208
pat_24,26,-4.353148345,-0.782555085
pat_24,27,-3.932524891,-1.089841961
pat_24,28,-3.511901437,-1.397128837
pat_24,29,-3.091277983,-1.704415714
pat_24,30,-2.67065453,-2.01170259
pat_24,31,-2.250031076,-2.318989466
pat_24,32,-1.829407622,-2.626276342
pat_24,33,-1.408784168,-2.933563219
pat_24,34,-0.988160714,-3.240850095
pat_24,35,-0.56753726,-3.548136971
pat_24,36,-0.146913806,-3.855423848
pat_24,37,0.2737096477239622,-4.162710724
pat_24,38,0.6943331016196762,-4.4699976
pat_24,39,1.1149565555153915,-4.777284476
pat_24,40,1.3018204973877865,-4.327455158
pat_24,41,1.4759944589298168,-3.836524668
pat_24,42,1.6501684204718465,-3.345594179
pat_24,43,1.824342382013876,-2.85466369
pat_24,44,1.998516343555907,-2.3637332
pat_24,45,2.1726903050979365,-1.872802711
pat_24,46,2.3468642666399653,-1.381872221
pat_24,47,2.5210382281819976,-0.890941732
pat_24,48,2.6952121897240287,-0.400011243
pat_24,49,2.8693861512660574,0.090919247
pat_24,50,3.043560112808088,0.5818497362146119
pat_24,51,3.217734074350116,1.0727802256156753
pat_24,52,3.3919080358921465,1.5637107150167433
pat_24,53,3.5660819974341775,2.0546412044178117
pat_24,54,3.7402559589762068,2.545571693818874
pat_24,55,3.9144299205182365,3.036502183219943
pat_24,56,4.0886038820602675,3.5274326726210123
pat_24,57,4.262777843602296,4.018363162022073
pat_24,58,4.436951805144325,4.509293651423141
pat_24,59,4.6111257666863565,5.000224141
pat_25,0,3.840573432442705,3.561695956
pat_25,1,3.3746428636665016,3.8903601139509463
pat_25,2,2.876417611597079,4.167637465015212
pat_25,3,2.351542582358679,4.390386501522123
pat_25,4,1.8059646124957387,4.556083507565267
pat_25,5,1.2458650946302474,4.6628511505367305
pat_25,6,0.6775899458252956,4.70947975
pat_25,7,0.10757771203322061,4.695440983140691
pat_25,8,-0.457713377,4.620893869774494
pat_25,9,-1.011877545,4.486679535
pat_25,10,-1.54863536,4.294319730518752
pat_25,11,-2.061905873,4.0459965851531035
pat_25,12,-2.545873757,3.744523628860094
pat_25,13,-2.995055671,3.393316561615484
pat_25,14,-3.404362396,2.9963545554115565
pat_25,15,-3.769156482,2.558135172522679
pat_25,16,-4.085304795,2.0836234108518297
pat_25,17,-4.349224522,1.5781950813908228
pat_25,18,-4.55792103,1.0475754961847124
pat_25,19,-4.709034477,0.49777933129990054
pat_25,20,-4.800852793,-0.06496422
pat_25,21,-4.832335704,-0.63427928
pat_25,22,-4.80312652,-1.203715517
pat_25,23,-4.713556172,-1.766821227
pat_25,24,-4.564639468,-2.31721643
pat_25,25,-4.35806359,-2.848665146
pat_25,26,-4.096165118,-3.355143779
pat_25,27,-3.781914201,-3.830914277
pat_25,28,-3.418872974,-4.270586934
pat_25,29,-3.011154715,-4.669180289
pat_25,30,-2.563378876,-5.022178297
pat_25,31,-2.08061875,-5.325581498
pat_25,32,-1.568343992,-5.575952323
pat_25,33,-1.032358651,-5.770454045
pat_25,34,-0.478735079,-5.906881153
pat_25,35,0.086253847,-5.983685084
pat_25,36,0.6562055014239692,-6
pat_25,37,1.2246623389969982,-5.955641094
pat_25,38,1.7851837558154677,-5.851110977
pat_25,39,2.3314190551347465,-5.68759398
pat_25,40,2.8571793975468025,-5.466942738
pat_25,41,3.3565079169759424,-5.191657201
pat_25,42,3.8237472086380784,-4.864856313
pat_25,43,4.253599676368007,-4.490238808
pat_25,44,4.641197282451447,-4.072053128
pat_25,45,4.982149140739728,-3.615038048
pat_25,46,5.2725922978431665,-3.124371561
pat_25,47,5.509236050313211,-2.605612916
pat_25,48,5.689399226260927,-2.064639641
pat_25,49,5.811040561505987,-1.507580945
pat_25,50,5.872781826129006,-0.940748287
pat_25,51,5.873920752088479,-0.370564005
pat_25,52,5.814443538842915,0.1965107245777493
pat_25,53,5.695027700217883,0.7540507600330003
pat_25,54,5.517026253705114,1.2957391908531648
pat_25,55,5.282455973464281,1.8154387031933514
pat_25,56,4.993974541201544,2.307261112
pat_25,57,4.654850436125208,2.765634072977586
pat_25,58,4.268925905091197,3.185364209564284
pat_25,59,3.8405734324427065,3.561695955604499
pat_26,0,6,-0.298260679
pat_26,1,5.965096782949883,0.29781559
pat_26,2,5.867033087738102,0.8868048450996988
pat_26,3,5.706920022125898,1.4620338571623381
pat_26,4,5.4865716938780755,2.0169852992556514
pat_26,5,5.208484658,2.5453715857152375
pat_26,6,4.87580963,3.041206106563345
pat_26,7,4.492315795090435,3.498871052357467
pat_26,8,4.0623480995045735,3.913181060862265
pat_26,9,3.590775887,4.279438878
pat_26,10,3.0829434654007155,4.593494906
pat_26,11,2.544606442561513,4.851793071557246
pat_26,12,1.9818641840500328,5.051406896398057
pat_26,13,1.4010925568702228,5.190074778227787
pat_26,14,0.8088716942335203,5.266225614791635
pat_26,15,0.2119114464565026,5.278996603245826
pat_26,16,-0.383024638,5.228243015388011
pat_26,17,-0.969195711,5.114538926452167
pat_26,18,-1.539958542,4.939168203538236
pat_26,19,-2.088847193,4.704123437060567
pat_26,20,-2.609642783,4.4120677223939415
pat_26,21,-3.096444719,4.066310070256405
pat_26,22,-3.543737552,3.6707679172546936
pat_26,23,-3.946453454,3.229922743502423
pat_26,24,-4.300029644,2.748769300113611
pat_26,25,-4.600460073,2.232759021764795
pat_26,26,-4.844336434,1.6877365792069705
pat_26,27,-5.02889775,1.1198791730725548
pat_26,28,-5.152054664,0.5356214923219879
pat_26,29,-5.212411847,-0.058416826
pat_26,30,-5.20928547,-0.655505336
pat_26,31,-5.142710956,-1.248879036
pat_26,32,-5.013442574,-1.831815009
pat_26,33,-4.822944898,-2.397708593
pat_26,34,-4.573374551,-2.940147331
pat_26,35,-4.267557046,-3.452983273
pat_26,36,-3.908961709,-3.930407761
pat_26,37,-3.501651452,-4.367011609
pat_26,38,-3.050241113,-4.75784812
pat_26,39,-2.559845168,-5.09848913
pat_26,40,-2.03601979,-5.385075172
pat_26,41,-1.484699897,-5.614359207
pat_26,42,-0.912131916,-5.783743409
pat_26,43,-0.324802299,-5.891303007
pat_26,44,0.27063264523907726,-5.93582377
pat_26,45,0.8674264262729501,-5.916802242
pat_26,46,1.4588173819432788,-5.834453972
pat_26,47,2.0381050649239554,-5.689711979
pat_26,48,2.5987261550400595,-5.484216183
pat_26,49,3.1343288178885396,-5.220294831
pat_26,50,3.6388446675213246,-4.900938112
pat_26,51,4.106555650900357,-4.529762174
pat_26,52,4.532161206118461,-4.110972354
pat_26,53,4.910841445566648,-3.649316637
pat_26,54,5.238305960100246,-3.150025602
pat_26,55,5.510844601533054,-2.61875622
pat_26,56,5.7253695162456655,-2.061527766
pat_26,57,5.879450128725196,-1.484653625
pat_26,58,5.971340678713779,-0.894669763
pat_26,59,6,-0.298260679
pat_27,0,4.310849298772979,-0.634164254
pat_27,1,4.021414900263565,-0.222438032
pat_27,2,3.731980502,0.18928819023113874
pat_27,3,3.4425461032447364,0.6010144124915747
pat_27,4,3.1531117047353203,1.0127406347520116
pat_27,5,2.8636773062259047,1.4244668570124481
pat_27,6,2.5742429077164894,1.8361930792728849
pat_27,7,2.284808509207076,2.2479193015333196
pat_27,8,1.9953741106976615,2.659645523793755
pat_27,9,1.7059397121882462,3.0713717460541914
pat_27,10,1.4165053136788328,3.4830979683146266
pat_27,11,1.1270709151694185,3.8948241905750622
pat_27,12,0.8376365166600032,4.306550412835498
pat_27,13,0.5482021181505882,4.718276635095934
pat_27,14,0.2587677196411729,5.130002857356371
pat_27,15,-0.030666679,5.5417290796168075
pat_27,16,-0.321861625,5.214988863783829
pat_27,17,-0.613255882,4.804647371534032
pat_27,18,-0.904650139,4.394305879284236
pat_27,19,-1.196044396,3.983964387034442
pat_27,20,-1.487438652,3.573622894784645
pat_27,21,-1.778832909,3.1632814025348486
pat_27,22,-2.070227166,2.7529399102850527
pat_27,23,-2.361621423,2.342598418035258
pat_27,24,-2.653015679,1.9322569257854634
pat_27,25,-2.944409936,1.5219154335356717
pat_27,26,-3.235804193,1.111573941285886
pat_27,27,-3.52719845,0.7012324490360994
pat_27,28,-3.818592706,0.2908909567863073
pat_27,29,-4.109986963,-0.119450535
pat_27,30,-4.40138122,-0.529792028
pat_27,31,-4.692775477,-0.94013352
pat_27,32,-4.562184207,-1.307999896
pat_27,33,-4.194857623,-1.652037588
pat_27,34,-3.827531038,-1.996075279
pat_27,35,-3.460204453,-2.34011297
pat_27,36,-3.092877868,-2.684150662
pat_27,37,-2.725551283,-3.028188353
pat_27,38,-2.358224698,-3.372226045
pat_27,39,-1.990898113,-3.716263736
pat_27,40,-1.623571528,-4.060301428
pat_27,41,-1.256244943,-4.404339119
pat_27,42,-0.888918358,-4.748376811
pat_27,43,-0.521591773,-5.092414502
pat_27,44,-0.154265188,-5.436452194
pat_27,45,0.21306139659884205,-5.780489885
pat_27,46,0.5673290263193618,-6
pat_27,47,0.8552921242004081,-5.587243404
pat_27,48,1.1432552220814571,-5.174486808
pat_27,49,1.431218319962503,-4.761730213
pat_27,50,1.7191814178435523,-4.348973617
pat_27,51,2.007144515724598,-3.936217021
pat_27,52,2.295107613605647,-3.523460425
pat_27,53,2.5830707114866933,-3.110703829
pat_27,54,2.8710338093677397,-2.697947233
pat_27,55,3.1589969072487896,-2.285190638
pat_27,56,3.4469600051298364,-1.872434042
pat_27,57,3.7349231030108854,-1.459677446
pat_27,58,4.022886200891931,-1.04692085
pat_27,59,4.310849298772979,-0.634164254
pat_28,0,2.2280582485381575,-0.12939816
pat_28,1,2.205129382240072,0.5571653664424235
pat_28,2,1.9945753856749353,1.2095103966122955
pat_28,3,1.5379256716880247,1.7139309973936017
pat_28,4,0.8773946540289337,1.8604577133480535
pat_28,5,0.22898937070609776,1.6439387018552174
pat_28,6,-0.32098567,1.2323647013380783
pat_28,7,-0.77963451,0.719769732
pat_28,8,-1.159141087,0.14577598337668207
pat_28,9,-1.463426402,-0.471460754
pat_28,10,-1.68457759,-1.122974916
pat_28,11,-1.78851128,-1.80222617
pat_28,12,-1.619892744,-2.453991214
pat_28,13,-0.981537973,-2.490741768
pat_28,14,-0.419295402,-2.097101576
pat_28,15,0.062592091,-1.605796048
pat_28,16,0.49572174068234387,-1.070679401
pat_28,17,0.8930378485545548,-0.508373438
pat_28,18,1.2599647638243132,0.0742434
pat_28,19,1.596931974244331,0.6746777299472716
pat_28,20,1.896278827836785,1.2946304250461689
pat_28,21,2.0717477167797154,1.9499838470931963
pat_28,22,1.5704337116025453,1.5350689387906526
pat_28,23,1.1509511891658835,0.9890720823083263
pat_28,24,0.748446329,0.4303635724589693
pat_28,25,0.35192996,-0.132620693
pat_28,26,-0.044259088,-0.695835756
pat_28,27,-0.445098743,-1.255744663
pat_28,28,-0.857609225,-1.807084203
pat_28,29,-1.298758463,-2.335527722
pat_28,30,-1.728684953,-2.43091949
pat_28,31,-1.515691558,-1.777859315
pat_28,32,-1.218764045,-1.156752363
pat_28,33,-0.881734748,-0.556372486
pat_28,34,-0.511238221,0.023956322
pat_28,35,-0.106160853,0.580657539
pat_28,36,0.34031082238108834,1.1046037228360954
pat_28,37,0.844274789,1.5728840361906657
pat_28,38,1.4434999225212755,1.903061299952639
pat_28,39,2.033714585900211,1.6791459973306162
pat_28,40,2.1466969106135667,1.0081230167580224
pat_28,41,2.0347717116122745,0.32994793950451007
pat_28,42,1.8089376447837209,-0.319938725
pat_28,43,1.4970001080548365,-0.93327974
pat_28,44,1.1045742453324987,-1.498393237
pat_28,45,0.6260668675066275,-1.992197434
pat_28,46,0.049433921,-2.364447044
pat_28,47,-0.618509917,-2.503414804
pat_28,48,-1.253493676,-2.266723091
pat_28,49,-1.672821564,-1.728228542
pat_28,50,-1.867352043,-1.070406967
pat_28,51,-1.883145741,-0.383589451
pat_28,52,-1.743061059,0.2891201120824105
pat_28,53,-1.448382242,0.9094087303223075
pat_28,54,-0.951743554,1.190942416400838
pat_28,55,-0.315783194,0.926874301
pat_28,56,0.3201771668707177,0.6628061857155041
pat_28,57,0.9561375274265311,0.39873807037283704
pat_28,58,1.5920978879823444,0.1346699550301701
pat_28,59,2.2280582485381575,-0.12939816
pat_29,0,5.990079849948511,0.2936352925490928
pat_29,1,5.861251758377309,0.7821001384652304
pat_29,2,5.625976473825444,1.2293755465404779
pat_29,3,5.307216492518872,1.6219029817555999
pat_29,4,4.928122820376568,1.9568613203470042
pat_29,5,4.506935236546068,2.2373274183699423
pat_29,6,4.056626928536885,2.4683664514494223
pat_29,7,3.5861447214140876,2.655086170153337
pat_29,8,3.1017008222086084,2.8019570727545093
pat_29,9,2.607712308542441,2.9126740354100935
pat_29,10,2.1074175915754374,2.990169463268809
pat_29,11,1.6032937621546237,3.036766338307328
pat_29,12,1.097314489639936,3.054233980409778
pat_29,13,0.5911342052591319,3.0438951990414016
pat_29,14,0.08621459,3.006683526169942
pat_29,15,-0.416076697,2.9431755532326305
pat_29,16,-0.914387876,2.8536472804946427
pat_29,17,-1.407304224,2.7380585203315273
pat_29,18,-1.893268978,2.596067251910981
pat_29,19,-2.370488405,2.4270162240576867
pat_29,20,-2.836816952,2.2299263633373556
pat_29,21,-3.28958285,2.0034415421645675
pat_29,22,-3.725359789,1.7458186856048021
pat_29,23,-4.139621418,1.454912249
pat_29,24,-4.526230686,1.128226368978908
pat_29,25,-4.87671129,0.7631547568624275
pat_29,26,-5.179255838,0.3576180329892406
pat_29,27,-5.417748259,-0.088395818
pat_29,28,-5.571838819,-0.569858008
pat_29,29,-5.620453367,-1.072769435
pat_29,30,-5.550588742,-1.573049444
pat_29,31,-5.366056902,-2.043401735
pat_29,32,-5.085960639,-2.464229282
pat_29,33,-4.73440302,-2.82784203
pat_29,34,-4.332332906,-3.134978582
pat_29,35,-3.895246497,-3.39006564
pat_29,36,-3.433929785,-3.598337773
pat_29,37,-2.955820764,-3.764623718
pat_29,38,-2.466137923,-3.893005152
pat_29,39,-1.968646651,-3.986785569
pat_29,40,-1.466164639,-4.048580025
pat_29,41,-0.960889915,-4.080424721
pat_29,42,-0.454617719,-4.083849065
pat_29,43,0.051106902,-4.059976573
pat_29,44,0.5548804429667138,-4.00956267
pat_29,45,1.055353317634068,-3.933033582
pat_29,46,1.5511498506236594,-3.830494202
pat_29,47,2.040796745,-3.70176468
pat_29,48,2.522632491228205,-3.546347641
pat_29,49,2.994703559631289,-3.363424131
pat_29,50,3.454627069019277,-3.151833227
pat_29,51,3.8993842964697287,-2.910019443
pat_29,52,4.325057369,-2.636049757
pat_29,53,4.726385954516761,-2.327580752
pat_29,54,5.096170783372495,-1.982014857
pat_29,55,5.424408008727428,-1.596890804
pat_29,56,5.697233129,-1.170891326
pat_29,57,5.896261261,-0.706054241
pat_29,58,6,-0.211435171
pat_29,59,5.990079849948511,0.2936352925490919
pat_30,0,-0.45946306,-0.605925776
pat_30,1,-0.1339978,-0.133731412
pat_30,2,0.19533955509849418,0.335766386
pat_30,3,0.5327929578690858,0.7994546892120132
pat_30,4,0.8834274649046672,1.253234734077216
pat_30,5,1.2537923185829933,1.6910072570640258
pat_30,6,1.6529421179993624,2.1025678133131827
pat_30,7,2.0938053114796564,2.4686636090307292
pat_30,8,2.5927393490545447,2.7487133705337414
pat_30,9,3.1515324450428803,2.859156323845684
pat_30,10,3.6999218050607405,2.711269973
pat_30,11,4.143502685290176,2.3521556057918747
pat_30,12,4.476157988256752,1.8863010197868313
pat_30,13,4.723224931138159,1.3693118499105124
pat_30,14,4.902269406837616,0.8248142440133314
pat_30,15,5.0213559376868195,0.2640849404984013
pat_30,16,5.081073879684613,-0.306013797
pat_30,17,5.074496483827571,-0.879086268
pat_30,18,4.9842183131480855,-1.444716681
pat_30,19,4.7761366279612645,-1.97731127
pat_30,20,4.403176226697667,-2.407319195
pat_30,21,3.8778592545892923,-2.623751052
pat_30,22,3.306741913516662,-2.619313258
pat_30,23,2.7515566580190933,-2.478618683
pat_30,24,2.220693623389473,-2.262351188
pat_30,25,1.7099571658134052,-2.001736389
pat_30,26,1.2141925580429307,-1.713534964
pat_30,27,0.7290483408899687,-1.407743703
pat_30,28,0.25096069495159845,-1.091011045
pat_30,29,-0.22309286,-0.768261937
pat_30,30,-0.69583326,-0.443589616
pat_30,31,-1.169886815,-0.120840508
pat_30,32,-1.647974461,0.19589215017620284
pat_30,33,-2.133118678,0.5016834110919057
pat_30,34,-2.628883286,0.7898848357204146
pat_30,35,-3.139619744,1.050499634938638
pat_30,36,-3.670482778,1.2667671299774064
pat_30,37,-4.225668034,1.4074617050122638
pat_30,38,-4.796785375,1.4118994988928577
pat_30,39,-5.322102347,1.1954676421599684
pat_30,40,-5.695062748,0.7654597171910449
pat_30,41,-5.903144433,0.23286512826527483
pat_30,42,-5.993422604,-0.332765285
pat_30,43,-6,-0.905837755
pat_30,44,-5.940282058,-1.475936493
pat_30,45,-5.821195527,-2.036665797
pat_30,46,-5.642151051,-2.581163403
pat_30,47,-5.395084109,-3.098152573
pat_30,48,-5.062428806,-3.564007159
pat_30,49,-4.618847925,-3.923121526
pat_30,50,-4.070458565,-4.071007877
pat_30,51,-3.511665469,-3.960564923
pat_30,52,-3.012731432,-3.680515162
pat_30,53,-2.571868238,-3.314419366
pat_30,54,-2.172718439,-2.90285881
pat_30,55,-1.802353585,-2.465086287
pat_30,56,-1.451719078,-2.011306242
pat_30,57,-1.114265675,-1.547617939
pat_30,58,-0.78492832,-1.078120141
pat_30,59,-0.45946306,-0.605925776
